id,top_tier_site,site_parent_name,site_name,geo_waterbody
771ac78e42cea9f8838df9be874c81fa,Great Stour,Little Stour,D/s Littlebourne Mill,GB107040019590
77217228ef2d3919f1869b96e9c7ec8d,Upper Ouse,Tove,Grafton Regis,GB105033038180
7727c1b0d89aa4e0e6b982d1d4f637e1,River Wansbeck,River Wansbeck,Delf burn at Gallows Hill,GB103022077040
772842eb962a803750441307bcbd4954,River Ribble,Croasdale Beck,Croasdale ptc Laneshaw Brook,GB112071065410
772f6bb2a219275614beef98f40b6ab8,River Eden,Cairn Beck,"1178.00 Trout Beck, US road bridge",GB102076073900
77327ad17f110a3ee63aa083f5741d30,Tamar,Main Inny,U/s Inny Vale STW,""
77385a27258c32ca068fb45c8208cb1a,River Ribble,River Douglas,Appley Bridge,GB112070064820
7745f420d174656900691f491d106487,Somerset Area,King's Sedgemoor Drain,u/s Parchey,GB108052021150
774927cf30a60081617200ea7e8ae744,Manchester Ship Canal,Manchester Ship Canal,MSCMR010,""
7749c3293f51af6a7ce63851747437ba,River Wey,Wey North,Upstream Froyle Mill,GB106039017830
774d8bc2e2f6e65ce55e2b99bfdddaac,TRENT,ROTHLEY BROOK,Merry Lees,GB104028046730
7750e71d2b37735dcefea94a87e0e40d,River Crake,Smithy Beck,410.00 Blawith,GB112073071190
77515213511c7554795a6839838d0a40,River Severn,River Stour,Traitors Ford,GB109054039860
7755118afc786a3f18828ccb4b7f3e74,River Swale tributaries,River Swale tributaries,Clapgate Gill nr Park Top,GB104027069120
7757b76d66fd97fff059ccac30f5704b,River Ribble,Rathmell Beck,Nr Hollow Gill Conf,GB112071065590
77583f2bbe1aafad144141aea27af3d5,Jubilee River,Jubilee River,Eton Near (North) Shore,GB106039023231
775a24b0977762a074b9eff0bc185a8a,River Don catchment,River Don,Oughtibridge,GB104027057411
775db2300722fa778fcdcc60b0a87d40,Ancholme Catchment,East Halton Beck FMU,The Grange,GB104029067650
775fe3304275258cd23df36d6c1fc161,River Kent,River Kent,Carlindale Beck,GB112073071460
776756d5ec550f35414effe5ddaaa4c1,River Little Avon,River Little Avon,Stone,GB109054026620
776f03ff8288f57fa4a64194c35fff2f,Tamar,Main Inny,Larrick,GB108047007890
77733f597d6c18a0d06654d12e64296c,Thames,River Cherwell,Thrupp to Hampton Poyle,GB106039037430
777353fb3b7f0798497fcf24f2273dfa,Blackwater Catchment,Pods Brook,Rayne Hall,GB105037041140
777558eb0d2da03785246ed4cef39bff,Welland Catchment,D/S Peakirk Road Bridge Site 1,Right Hand Bank,GB105031050590
77815a16f33adbafdba75be1ff2d133c,Tamar,Hennard Stream,Hennard Stream,GB108047008020
7784b334ccd9bea9a317e836e6758c25,Yare catchment,Tidal Yare,Hall Farm,GB105034051370
77872c7f587bc714f410479a6f0a86d1,Mersey,Medlock,MDME22.5,""
778b59e2a495372b22c623854fdf9617,River Eden,"River Eden, downstream Eamont confluence","1164.00 Ainstable Beck, u/s confluence with Eden",GB102076073940
778d3103984b5bb75ae798575512aec6,Thames,River Kennet,Upper Benyons,GB106039023140
7790376352baecac8b37551c26264af8,River Kent,Lambrigg Beck,688.00 Lambrigg Beck #3,GB112073071340
779247e797bb37c0960085602b68bbf4,River Severn,Rea Brook (Shrops),Horsebridge,""
779345d8a15205e4ce982a06dab6b91a,Mersey,Roch,RO01,GB112069064720
77a38df093a8528139998b9dbae46317,Welland Catchment,Chater,Ketton Cement Works,GB105031050440
77a4160df9037241383ff58e9a64cb1f,Colne Catchment,Toppesfield Brook,Larkshill Farm,GB105037041250
77a506c59dd63ab37f72da3aa787035b,Tamar,Lamberal Water,Moreton Pound,GB108047013910
77ac0f60befd43d2d35573b19bcc3b39,River Wear,Lumley Park Burn,Hetton Burn at Broom Hill,GB103024077580
77ade811bea2e9f8164c516f1e0dd18b,Stour Catchment,River Stour Middle,Priory Meadow,GB105036040941
77af832956281bf6a08c63c372f029bb,Test,Test,Kimbridge House,""
77b0b7307083ad71438f4bc6406a6c66,Stiffkey catchment,Stiffkey,Great Snoring,GB105034055840
77b75418ca68352a47de4913951fd845,Stour Catchment,R.Stour special sites,Brantham Mill,GB105036040890
77c14af590cbc281fb03ad12e90212e7,River Little Avon,River Little Avon,"Berkeley, d/s kennels",GB109054026620
77c20c34f84b0817442f842e099bee8b,River Aire catchment,Crickle Beck,Pickhill Bridge,GB104027063010
77c3f3c480b838c8ff14f88ca9e6b97d,River Tees,River Tees,Blackwell - Fry Survey,""
77ce823f02ceaa4fdb212ba7e0cee9b1,Taw,Main River Caen,Nethercott Crossing (Sp)*,GB108050020010
77cefad3b8c463f2bc82a7cb8390b49a,River Calder,Scargreen Beck,"1859.10 Scargreen Farm, Scargreen Beck",GB112074069730
77cf50fb2985e5b8cbf549b6c059c259,Mersey,Castle Brook,CA01,GB112069064720
77d10449c06b11c21f127acd67d7da48,Welland Catchment,Maxey Cut Eels,U/S Nunton road bridge,GB105031050590
77d26033f69018711c494da6a35be345,River Duddon,River Lickle,"761.00 Croglinhurst Bridge, R. Lickle",GB112074069880
77d2d1e0089cf54a805713b132e9ca92,Lower Ouse,Sapiston,Burnthall Plantation,GB105033043070
77d40bc528a6c03bc4694331f7ce32a8,Northern Burns,Northern Burns,South Low at Low Lynn,GB103021073220
77d5f3ad9b9d8dc9ca9b4d943bd038f6,River Tyne,River Rede,black Burn,GB103023075320
77d6147e091419edcd51d7894959063e,Thames,TWARP reaches of the Thames,Iffley - Sandford (Margin),GB106039030334
77d6d8d03c7908c088b3ecaa3672a0d2,River Severn,Shrewsbury Town,Welsh brg to Kingsland brg,GB109054049142
77db6ef0c4ead3181794b0820591adc4,Glaven catchment,Gunthorpe watercourse,Bulfer Grove bridge,GB105034055770
77e1116e51c3739a63e2424f990aca24,Lincolnshire Tributaries Sites,Brant Tributary Sites,Fergate Farm,GB105030056770
77e64ba853696905feb82f4478d08101,Colne,Misbourne,Denham Country Park,GB106039029830
77f1d2a68f55bc2e47696fd69a71212a,Roding,Cripsey Brook,Moreton,GB106037033470
77f52f33126ae8bd042e8f92175f9372,Somerset Area,Main River Yeo,D/S Ablake,GB108052015682
77f68d91883604ad41462b71bdc87309,River Severn,Quinney brook,Upper Affcot,GB109054044350
77f96167e27b2bac043dd6c74aafbc50,River Eden,Heltondale Beck,1105.15 Heltondale Beck US Aqueduct,GB102076071010
77fa667fc30fb8042ef8796625d2026e,River Severn,River Sherbourne,u/s confluence Gupp Hill Brook,GB109054044620
77fb4e4d7377cdea685180fd27288cac,River Severn,Nailsworth Stream,"Kimmins Mill, Stroud",GB209054032450
7801636deb3067ed49ffe255dd949af1,Wye,Cheaton Brook (or Stretford or Whyle Brook),Brockmanton,GB109055041950
7801bc7b6535e2877678e3f66ae2d01e,Wye,Pinsley Brook,Cobnash,GB109055041940
780402283f18cb9a93bd43b955069b07,River Severn,Warwickshire Avon,d/s Warwick Castle,GB109054044402
78076797fb350eac0534215f1da4c408,Welland Catchment,Welland Catchment,Holbeach River,GB105031055490
78103401dff445ea4a66f9255f5bd5e1,Exe,Ironmill Stream,U/S Iron Mill Bridge (Sp),GB108045015040
78163c6a38e6693ed36e9eb8f88a5817,Lee,Stort,Eastwick Loop,GB106038033280
7816824d1540bf618ce77ce5165c43f2,Thames,River Thame,Kingsey Cuttle Brook,GB106039030200
7819008d04e7e19cdba57719943e773b,Camel,Clerkenwater,Clerkenwater,GB108049000190
781ea41864399f3ad06cd39c1e52ab51,River Lune,Kingsdale Beck,u/s Raven Ray,GB112072071630
78266035e141aacb2c52c98597162d22,Wye,Lugg,DS Lugg Bridge Fry SIte,GB109055036790
78297046243e6daa33d2e26702c11a54,Mersey,Brookside Brook,GLBR01,GB112069064520
78299ae2e5f97c3166ecf41712d54ce1,River Tyne,Binky Burn,Binky Burn at Mountain Rescue Post,GB103023074970
782c2ca7f72bf29478cb627dbe3cc217,Lincolnshire No Name Riffles Sites,Long Eau Riffles,No Name - LIN4X,GB105029061670
782f68e150e7837ff82f08160f7da0c6,River Keer,River Keer,Keer Wood,GB112073071250
7830d5265bbbe72a2d36ff3bb4b88b2f,New Forest,Lymington,Dames Slough Enclosure,GB107042016710
7830fc66344296fa09c3d38fa53662b6,Somerset Area,Main River Isle,"Manor Farm, Knowle St. Giles (Se-06)",GB108052015160
783414317f8b1c07d8177d62544419ad,River Severn,River Roden,Morton Mill,GB109054049190
7838b5dd365c85c6aedc188d07c0dfa0,Lynher,Polborder Stream,Polborder,GB108047007670
783a59c76d6b43aef94d44d46f444ad1,Ancholme Catchment,Louth Canal,Covenham Reservoir Intake,GB104029062160
783b9c0b47ffd9bda6b3a60d5e9ff2d0,Lincolnshire Lakes,Lincolnshire Lakes,West Ashby Lakes Canal West Ashby,GB105030062450
783fe22a4e85eee25e90711b221e206d,River Calder catchment,Fenay Beck,Rugby Club New Channel,GB104027063340
7840c84f6144d242003bd898a2f45e25,Thames,River Cherwell,D/S Cropedy Mill,GB106039037310
784faab7884c8c662b9629628413b5f1,River Calder catchment,River Calder,Brearley Weir,GB104027062641
785a65a29e73926237c9d4766e12c92b,River Thames,Bell - Penton Hook,Bell Weir,GB106039023231
785d5bbcc91d248cd405f91c4f823095,Welland Catchment,Lower Glen,Seas End,GB105031050720
785e13a53f0a0b0fa930788ae3a91df1,Cam Catchment,D/s Cam,Midsummer Common,GB105033042750
785fad7fae04ba4c55458e6b4d0670c5,River Severn,Warwickshire Avon,Rock Farm (original site 20),GB109054043920
78627182b10dde006641be183c90e28b,River Tyne,South Tyne,Gilderdale Burn,GB103023075430
7864b3d36d4f7f73f8dffdc34b39fc88,River Severn,River Leadon,"Callow Farm, Dymock",GB109054039570
78669d9c20385646f485185bd531f02b,Grand Union Canal,Grand Union Canal,Springwell Backwater,GB106039023090
786cee9d4e6584f0e092ec7f8a252cae,Somerset Area,Hillfarrance Brook,Blagroves,GB108052015510
786dfaf280f6fdb97ae60827d8681d61,Mersey,Ealees Brook,EA02,GB112069064720
7872fba02298c12934f6974ec66a4307,Chelmer Catchment,River Chelmer Upper (Main Reaches),U/S Croxtons,GB105037033950
7875da3d3a5f1c982ea09198ea4eb8ba,River Severn,River Arrow,Ipsley d/s Arrow Valley Lake,GB109054043890
7875df0b7bf68fe761212648aba3e7e8,Hayle,Hayle,d/s Rellubbus Bridge,GB108049000380
78760eaa54265a8baa6997eb0fc8a4df,Stour,Main river sites,Throop d/s Glens Weir,GB108043011040
78780a1699709f6adf3bd469d3d4fa8e,Roding,Roding,Littlebury Mill,GB106037028180
787949b60a18873ba87e740813046cee,River Ribble,Hareden RSA/HMWB 2011 onwards,6H,GB112071065370
787d27340fd0da4353536b8acecf191a,Middle Ouse,Hen Brook,Duck Lane St Neots,GB105033043240
787ee03d4db2c964b2738489aee5c91d,Lower Ouse,D/s Lark,Isleham Backwater,GB105033042900
787f1b0ae0a17f2c3f9744c6173e7ad3,River Derwent (Yorkshire) tributaries,River Riccal,R.Riccal at Carlton banks,GB104027068220
787f471155813345dddd234a1334e12e,Fowey,Dewey Stream,Lantewey,GB108048007630
78877cf9b371445376980d5e768f3ffc,River Ribble,River Yarrow,Near Duxbury Park,GB112070064951
78878fbb1252fcd3df305bcd4f69eab2,River Ure Tributaries,River Ure Tributaries,"Bishopdale Beck, Ribba Hall",GB104027069360
788cedfb0e99fae7576662903e11899d,Upper Ouse,Great Ouse (Newport Pagnell to Bedford),Harrold Country Park,GB105033047923
789063d52cd489320a595de4f5ffb561,River Wyre,River Wyre,Confluence Grizdale Beck,GB112072065821
789389f2e855750f0ab9c45f242cb49b,TRENT,SOAR,Littlethorpe,GB104028046880
789462ba5c507d8114b86e29e0bc9f22,River Ehen,River Keekle,"1878.20 U/S Water Falls, River Keekle",GB112074070030
789e8b6e0b9fb20dd400495b58e35e44,RIVER TRENT,RIVER PENK,"Blackbrook Nature Trail, Pendeford",GB104028046680
78a4d4b9b9253aa8bbc132a2293027ad,Lincolnshire Specials,Lincolnshire Specials,North Witham U/S Site Pollution April 2012,GB105030051570
78a6d7e4a5035405da661cb8d2a6ab58,Thames,River Churn,Marsden Manor - Small Channel (by-pass),GB106039029810
78ae62a0285581ddbdcdd22f7ec69c55,Torridge,Whiteleigh Water,Cripple (Sp),GB108050008240
78ae77b90ab83536e4b9f9305287f1d8,River Crake,River Crake,400.00 Little Dicks Bridge,GB112073071280
78b3d33c86c18bb5ce5daa5ebb3dfcdf,River Nidd Tribs,River Crimple,d/s Rud Beck,GB104027063740
78b81f6b3307b199f836cfb22491de60,Nene Catchment,Above Wellingborough,U/S Wellingborough,GB105032045050
78bef7e69b01383db7c741f43ace2a5e,River Tyne,Kielder Burn,Kielder Burn near East Kielder Farm,GB103023075180
78c01a213075ef43de7b8380ba85e1b1,Nene Catchment,Moretons Leam,U/S Rings End,GB105033047711
78cd87a1d2767d90c29cce56c2942075,River Ribble,River Ribble,Dale Mire Barn,GB112071071570
78d00ee37d95355518741a944e0904ad,Lake Surveys,Lake Surveys,Fields End Water,""
78d37d164a6fa4c7faf19f675702290c,Plym,Forda Valley Stream,Forda Valley,GB108047004040
78d3919008f0cca8856607b955ce57cd,Tavy,Lumburn,d/s Mill Hill,GB108047007850
78d54af520cdfee48f6a1fd5dfff652e,Welland Catchment,Above Mkt Harborough,Marston Trussel,GB105031045630
78d7ea3ec6c5382e0d8446901f8b6ee3,Tamar,Main Thrushel,Townleigh,GB108047008010
78d92f321dcac849382deb37a3d4d97f,Warwickshire Avon,River Isbourne,Greet,GB109054039580
78dc31fd7accaf13041cd0918b333faf,Cuckmere,Bull River,Hamly Bridge,GB107041012380
78e56c7f87b90d29f56e57ef2492b107,Fowey,Trenant,Carpuan,GB108048007650
78ea5774f4379caed0756e2693c74d29,Tamar,Main Kensey,Badgall,GB108047007960
78ebdc05a41a56c3c9a8777724420a6c,Severn Coastal Streams,Chestle Pill Rhine,u/s WRW New Passage,GB109054026650
78ed93216eef2c0c34d459a0a5ebc2d4,Bure catchment,Horsey Mere,85,GB105034051360
78eefa56df22868386d3448532462396,Border Esk,Meggat Water,"2060.00 Effgill Hill, Meggat Water",GB102077074470
78fbb6e892864c21eeb96e99c90a3dfc,Border Esk,Hether Burn,2241.95 US Fergushill bridge,GB102077074150
78ffc0d3b9afef0ef5d6c2616b23796b,River Ribble,River Tawd,Tawd Vale Scout Camp,GB112070064790
790376b796404221873bab13c94ecca1,Wandle,Wandle,Church Road,GB106039023460
79048aaefbe1e52ecf94ff5fe2b042ad,Tamar,Main Thrushel,Tinhay Bridge,GB108047007740
79053f44962c6af65c093b60107c3ed5,Thames,Benson - Cleeve (Margin),Wallingford By-Pass to Cleeve Lock,""
79063f7167ed8263579b86237f65d978,Looe,East Looe,u/s Land Looe,GB108048001440
790e4f97048c001e7be1aabf709d2c02,River Severn,RIVER LEAM,"Stanisford Bridge, Fosse Way",GB109054044140
79126f9c511901b56f0bc513b74a27e6,Mersey,Woolston Fish Trap,2011,""
7919325d6e442305cac3b0a4742d967c,Ancholme Catchment,R.Ancholme Subcatchments,Brandy Wharf,GB104029067520
79224a46d130c41d372ce73123a32182,River Eden,"River Eden, upstream Eamont confluence","1004.00 Pendragon Castle, River Eden",GB102076070590
7924387c61299868aadafa2fb43f6036,River Dearne catchment,Daking Brook,Daking Brook d/s Rons Cliff Dike,GB104027063150
79266906c1472eaaae79bd6d3925dae9,Lincolnshire Specials,Lincolnshire Specials,Barkston,GB105030056780
7929e58cbf31b964ea2289920e5a39ea,Cam Catchment,Mel,D/s Meldreth STW,""
792cf9a7a86b182c41d23d8d13810f35,Witham Catchment,North Delph,Long Wood (North Delph),GB105030062420
792f4f66fee303bac9f2307860ccd7f3,River Severn,Warwickshire Avon,Ryton Bridge (original site 18),GB109054043920
7933723ccc4849488b0ebcdf5b068752,River Severn,Chorley Brook,Rays Farm,GB109054044590
79343234606de0f1c0b6bffd995ed2c7,Medway,Medway - main river,Hampstead Lock Juvenile Fish Seine Netting Survey,""
79407408e734af64683312c379717a4d,Lincolnshire Lakes,Lincolnshire Lakes,Thorn House Fishery,GB105030056460
7944945d52ab246b5f4d8f885ef74f59,River Nidd,River Nidd,Nun Monkton,GB104027068292
79465d7bd94a5f3101f3275304a45902,Colne Catchment,Bourne Brook,Greenstead Green,GB105037041150
7946f78747df66707fcb65d99d1e1160,River Don catchment,Hampole Dike,Stubbs Hall,GB104027063200
794ac66acbcb235deec4c0190e760b9f,River Wear,River Wear,Coundon Burn,GB103024072730
7951814dc837632d074c19996b7d9e4e,Warwickshire Avon,Piddle Brook,Tilesford Bridge,GB109054039450
795b6d7257c41b1c7019a04003e390ed,Mersey,Medlock,MDME02,GB112069061151
795d1c5f83d215b31c737529f1de5bf6,Cam Catchment,D/s Cam,Baits Bite Lock,GB105033042750
795f79c4abe36fc64ce5145c851b014f,Border Esk,White Lyne,"2203.00 Murrayholme, White Lyne",GB102077074270
796cc170a02268776179ab31f45b263d,Colne,West Drayton Mill side channel investigation,D/S weirpool WDMSC,""
796f16d49288ab04c24a64dc12829816,Rother,Brede,Whatlington Road,GB107040013540
7970d5e7e071c224121c9445111ba71c,River Kent,Flodder Beck,"690.00 US Viaduct, Flodder Beck",GB112073071340
79713357260858ddeca4a9c9c686349c,Weaver,Chesterlane Brook,CH02,GB112068060440
797e5e5be12746805e154574d16a5824,River Wyre,River Wyre,Byeworth Farm,GB112072065822
7984231ed780e299242ffb8a9c314657,RIVER TRENT,LEEK BROOK,Jackfield Plantation,GB104028052730
798a35720c724eeb430c9189edcdf770,River Derwent,Naddle Beck,"1557.95 Naddle Beck, US Naddle Bridge",GB112075070420
798d5c0f9d457667895f3f69d18c7501,Middle Level System,Middle Level Main Drain,Wiggenhall St Marys,GB105033047910
799786c79d83a4016e2e4382ff86d51e,Witham Catchment,Barlings Eau,Newball Wood,GB105030062290
799a2dd96bb4c6a0d5db1314261716f8,River Wyre,Lordhouse Brook,Lordhouse Bridge,GB112072065821
79aa7f2b1d9d7d78e5d9dc47048fb7dd,Chelmer Catchment,River Wid (Main Reaches),Killigrews,GB105037033900
79ae46e13f9395a54bfa348677187d5c,Test,Dun,Blue Pool,GB107042022640
79b0bb3d20cd0108f40a8fe3f2364a0d,River Severn,Clay Coton Brook,"Yelvertoft Brook, Clay Coton",GB109054043910
79c106afb3516575460d1c92edae3a99,River Severn,River Chelt,Boddington Bridge,GB109054032820
79c1d0edfe1e6df3a6e564cd4ca79e6a,Middle Level System,Forty Foot Drain,Badney Drove,GB105033043150
79c66b33d1aeb9337addf2534eb8ab9e,Ouse,Bevern Stream,Clappers Weir,GB107041012570
79c9dc430bd03e5d11ecc460b9a72195,Lynher,Main Lynher,Trenilk,GB108047007690
79d3da93d1350bd42b563942126c611e,River Ribble,White Hough Water,Barley Bridge,GB112071065230
79d40827dee8ad5c76f853010ab09840,River Calder catchment,Hebble Brook,Halifax Golf Club (Drought Site 12) (WR),GB104027062780
79d409352f64a360b4ba410e1cee021d,Wensum catchment,Wensum (Restoration strategy),Sayers Meadow,GB105034055881
79dbceed176cb095c77711f98e8f7579,Tamar,Main Lew,Foxcombe,GB108047007770
79ddaa81321d19087f299f7515a6af29,TRENT,MAUN,Mill Lane,""
79ded34e582ee1800fa07f47998bd284,Border Esk,Tarras Water,"2130.00 Cooms Farm, Cooms Burn, Tarras Water",GB102077074420
79e2ad12783d521cda80ff3d35c2995e,Bure catchment,Heigham Sound,59,GB105034051360
79e55fe07d24c587c7b7ec0bd46d841a,River Tees,River Tees,WR Monitoring Blackwell Pumping Station u/s,GB103025072190
79e67e37fdf5cf22b7debd348782ef0e,River Severn,Finham Brook,"Inchford Brook, Fernhill Farm",GB109054044470
79ee0596a6bbc997280a36f3650f0b52,TRENT,SOAR,Fosse Meadows,GB104028042580
79f50a118059c7618763a88a24bc1ea6,Plym,Main Meavy,Dewerstone,GB108047003660
79fd45e39794787a3743b20c70ad45c9,Mersey,River Goyt,GYGO25,GB112069061000
7a01d49d2afd9f5eff0aefa4462e05cc,River Tyne,North Tyne,North Tyne u/s of Bellingham (c),GB103023074960
7a03e935741da4cb7a22ed3158467734,River Rother catchment,River Hipper,"D/S Weir, Chesterfield",GB104027057650
7a0bd74a5d64324b06b0b94c40744804,River Tees,River Tees,"SAP/BT Quin, Rowton Beck, Low Wray Farm",GB103025072510
7a0cbeb1d6bacfb4b71df19ee9d77ac7,Thames,River Coln,Roundhouse,GB106039029990
7a1b5fcfea30272faf721d421cc35149,Lincolnshire Tributaries Sites,South Forty Foot Tributary Sites,Dunsby,GB105030051540
7a28e49a5cfae383c0f30cad24245adb,Weaver,River Lea,WELE05,GB112068055200
7a36dc52c9fff7e2f1c3fc531155f1de,Somerset Area,Main River Sheppey,The Piggeries,GB108052021170
7a3ec32b947a33af338478222f84b770,New Forest,Lymington,Blackensford Bottom tributary,GB107042016710
7a3f2ba7ef2eb37b54ec4fd0aa724b57,Welland Catchment,Peakirk downstream,Peakirk Road Bridge,GB105031050560
7a40055c27ec42dd74b673aade3fc4f2,River Tweed,River Breamish,Low Hedgeley Farm,GB102021073040
7a401f38add286dc286d33d4f119ebcd,Somerset Area,Rickford Stream,Emley Lane,GB109052021640
7a444facbc783f8a003b6f960f2db26c,River Duddon,Crosby Gill,Crosbythwaite,GB112074069910
7a501085969253165429196cd6e3b8eb,Bure catchment,King's Beck,"Felmingham , Granary Farm bridge d/s",GB105034055730
7a513940ad81922005bca152c0c2ef28,River Lune,River Lune,Kelleth Bridge,GB112072071760
7a561b0382e1989de638e6d1d0b0e4e2,River Lune,Fen Beck,Lawkland Green,GB112072066090
7a582e9f650c0f09ca3ab57efade7385,Colne,Bulbourne,Boxmoor u/s,""
7a5e59c1457e818f20ca6bef224de17b,River Ribble,Smithy Brook,Smithy Brook at Footbridge,""
7a5f394b3874fe279cd4ecf2cc607912,Somerset Area,Hele Stream,Duckham's Bridge,GB108052021370
7a600ab8397150559e1364bcc6875e4f,River Wampool,River Wampool,"1439.00 Bridge at Church Hill, River Wiza",GB102075073390
7a63ddb237edc1aa643bee0edbc7d144,TRENT,AMBER,Sawmills,GB104028052330
7a6d5a6e5ec6cb95a88d8ff1a98964eb,River Severn,Trewern Brook,Lane Farm,GB109054049660
7a6fd0eb8e0aca6ff851ba4a86be19fd,Upper Ouse,Chicheley Brook,Chicheley Road Bridge,GB105033038040
7a71cc6f0a160d60795da594645bb255,River Derwent (Yorkshire) tributaries,Costa Beck 2011 Project sites,Upper section 3,GB104027068480
7a73fa33ffdfa9f8282c11390478ae1c,Cam Catchment,U/s Cam,P.B.I,GB105033037600
7a747348074787a8873e861e71cf965a,River Irt,Cinderdale Beck,"1824.00 Track End, Cinderdale Beck",GB112074070100
7a7737eb61f25721b871ff6a5dd0f54f,Roding,Roding,Abridge,GB106037028180
7a77da1ebd8d0d8eb50c155cd24137f2,Wensum catchment,Wensum (Restoration strategy),Swanton Morley (Restoration Reach 14),GB105034055881
7a784f22809d6fc51de12b8a9a95f50f,Exe,Ford Brook,Winstode (Sp),GB108045009230
7a7be0cc9df1e35614c10f6d417ea47d,Warwickshire Avon,Warwickshire Avon,Fladbury,GB109054044403
7a83e7d53da7316b0d422a65af3f62b9,Mersey,Chapel Brook,DICH05,GB112069060710
7a9bdf0713bb2c9b3d8f6ba9c854d060,River Leven,River Leven,Upstream Whitewater #2,GB112073071420
7aa114e9555f118579b04b5d82643510,River Lune,Bull Beck,Tarn Brook (Upstream Weir Removal Project),GB112072065980
